claim_id,velocity_kmh,device_reuse_count,weather_match,claim_hour,claims_this_week,label
CLM05180,32.56,1,1,7,1,0
CLM05181,30.45,1,1,22,1,0
CLM05182,27.01,1,1,16,3,0
CLM05183,8.29,1,1,9,2,0
CLM05184,4.49,1,1,7,3,0
CLM05185,203.34,1,1,3,2,1
CLM05186,0.29,1,1,9,4,0
CLM05187,28.92,1,0,20,4,0
CLM05188,27.76,1,1,10,4,0
CLM05189,19.25,1,1,10,4,0
CLM05190,33.75,1,1,18,3,0
CLM05191,103.54,5,0,3,12,1
CLM05192,1.14,1,1,10,1,0
CLM05193,38.34,1,1,8,1,0
CLM05194,9.78,1,1,16,3,0
CLM05195,13.59,1,1,12,3,0
CLM05196,32.74,1,0,10,0,0
CLM05197,18.72,1,1,10,2,0
CLM05198,23.01,1,1,20,1,0
CLM05199,18.7,1,1,19,2,0
CLM05200,43.96,1,1,22,0,0
CLM05201,24.8,1,1,7,2,0
CLM05202,21.89,1,1,19,1,0
CLM05203,3.54,1,0,11,4,0
CLM05204,19.3,1,0,12,3,1
CLM05205,12.61,1,1,19,1,0
CLM05206,3.69,1,1,12,2,0
CLM05207,23.34,1,1,21,4,0
CLM05208,42.57,1,1,22,2,0
CLM05209,23.66,1,1,15,4,0
CLM05210,12.82,1,1,8,2,0
CLM05211,57.45,2,0,0,8,1
CLM05212,18.41,1,1,10,4,0
CLM05213,29.83,3,1,7,3,0
CLM05214,256.17,2,1,7,1,1
CLM05215,9.01,1,1,18,2,0
CLM05216,8.01,2,1,20,4,0
CLM05217,18.47,1,1,9,0,0
CLM05218,40.12,1,1,8,3,0
CLM05219,42.65,1,1,13,0,0
CLM05220,19.17,1,1,12,0,0
CLM05221,36.11,1,1,10,1,0
CLM05222,21.08,2,0,18,1,1
CLM05223,2.04,1,1,14,3,0
CLM05224,27.06,1,1,17,4,0
CLM05225,31.27,2,1,14,4,0
CLM05226,24.67,1,1,15,1,0
CLM05227,6.94,2,1,17,0,0
CLM05228,12.25,1,1,12,2,0
CLM05229,39.52,1,1,15,3,0
CLM05230,40.41,2,1,12,1,0
CLM05231,1.68,1,1,15,2,0
CLM05232,37.12,1,1,17,1,0
CLM05233,34.92,7,0,0,10,1
CLM05234,23.46,1,1,8,4,0
CLM05235,29.77,1,1,21,1,0
CLM05236,41.16,1,0,12,0,0
CLM05237,28.62,2,1,9,3,0
CLM05238,2.9,2,1,22,1,0
CLM05239,20.38,1,1,22,1,0
CLM05240,43.86,1,1,11,1,0
CLM05241,33.07,2,1,14,0,0
CLM05242,41.06,1,1,17,2,0
CLM05243,4.24,1,1,16,2,0
CLM05244,13.34,3,1,15,1,0
CLM05245,30.07,1,1,18,0,0
CLM05246,13.84,1,1,9,0,0
CLM05247,23.16,1,0,20,2,0
CLM05248,69.95,4,0,3,9,1
CLM05249,24.26,1,1,21,0,0
CLM05250,37.39,1,1,9,4,0
CLM05251,62.54,2,0,5,5,1
CLM05252,164.33,2,0,23,5,1
CLM05253,7.89,1,1,22,3,0
CLM05254,19.48,1,0,12,1,0
CLM05255,10.52,1,1,15,0,0
CLM05256,28.13,1,1,7,4,0
CLM05257,35.25,1,1,11,2,0
CLM05258,8.0,8,0,8,9,1
CLM05259,36.27,1,1,14,1,0
CLM05260,21.27,1,0,19,3,0
CLM05261,11.45,1,1,18,2,0
CLM05262,203.64,2,0,17,3,1
CLM05263,20.24,1,1,7,4,0
CLM05264,7.34,1,1,18,4,0
CLM05265,44.35,1,1,7,1,0
CLM05266,36.3,1,0,16,2,0
CLM05267,27.04,1,1,17,0,0
CLM05268,5.61,1,1,8,4,0
CLM05269,15.31,1,1,21,1,0
CLM05270,44.37,1,1,19,3,0
CLM05271,19.51,1,1,15,3,0
CLM05272,82.03,2,0,3,4,1
CLM05273,19.81,3,0,0,6,1
CLM05274,11.73,2,1,21,0,0
CLM05275,21.62,1,1,17,0,0
CLM05276,3.45,1,1,7,0,0
CLM05277,29.8,1,1,12,1,0
CLM05278,9.34,2,1,20,4,0
CLM05279,0.84,3,0,17,0,0
CLM05280,35.17,1,1,14,3,0
CLM05281,2.05,1,1,15,1,0
CLM05282,19.56,1,1,12,2,0
CLM05283,5.6,2,1,17,0,0
CLM05284,30.71,1,1,22,3,0
CLM05285,34.0,2,1,9,3,0
CLM05286,11.22,1,1,20,4,0
CLM05287,30.2,1,1,14,0,0
CLM05288,3.81,1,1,11,3,0
CLM05289,16.98,1,0,13,0,0
CLM05290,28.92,1,1,22,3,0
CLM05291,16.92,1,1,19,2,0
CLM05292,2.32,1,1,15,2,0
CLM05293,9.51,1,1,19,1,0
CLM05294,24.17,1,1,14,2,0
CLM05295,18.98,1,1,8,3,0
CLM05296,37.72,2,1,18,3,0
CLM05297,19.26,1,1,19,1,0
CLM05298,20.0,1,1,22,3,0
CLM05299,22.31,1,1,15,2,0
CLM05300,42.34,1,1,11,4,0
CLM05301,8.56,1,1,7,1,0
CLM05302,20.96,1,1,15,1,0
CLM05303,79.49,4,0,0,8,1
CLM05304,15.78,1,1,22,1,0
CLM05305,9.36,1,1,8,0,0
CLM05306,12.5,1,1,19,2,0
CLM05307,6.75,1,1,17,1,0
CLM05308,43.14,1,1,18,1,0
CLM05309,8.11,1,1,20,3,0
CLM05310,28.41,2,1,7,0,0
CLM05311,1.3,3,1,9,0,0
CLM05312,36.67,1,1,18,3,0
CLM05313,30.62,2,0,10,1,1
CLM05314,275.08,1,1,8,4,1
CLM05315,14.04,1,1,9,4,0
CLM05316,29.16,1,1,15,3,0
CLM05317,18.52,1,1,19,4,0
CLM05318,31.87,1,1,11,2,0
CLM05319,44.01,1,1,9,2,0
CLM05320,31.56,1,1,12,4,0
CLM05321,22.34,2,1,17,2,0
CLM05322,30.62,1,1,11,0,0
CLM05323,15.95,1,1,19,3,0
CLM05324,18.04,1,0,6,5,1
CLM05325,4.06,1,1,17,1,0
CLM05326,13.47,1,1,13,2,0
CLM05327,12.69,1,1,12,1,0
CLM05328,21.64,1,1,9,4,0
CLM05329,30.69,1,1,16,3,0
CLM05330,4.3,1,1,18,0,0
CLM05331,8.46,1,1,13,2,0
CLM05332,43.67,1,1,9,2,0
CLM05333,27.99,1,1,12,0,0
CLM05334,27.1,1,1,8,4,0
CLM05335,31.76,1,0,12,4,0
CLM05336,14.86,1,1,10,3,0
CLM05337,34.11,1,1,10,4,0
CLM05338,23.96,2,1,8,0,0
CLM05339,43.22,1,1,19,1,0
CLM05340,31.66,3,1,12,0,0
CLM05341,39.43,1,1,14,0,0
CLM05342,33.1,1,1,17,1,0
CLM05343,8.69,1,1,19,0,0
CLM05344,3.77,2,1,13,0,0
CLM05345,14.43,1,1,16,2,0
CLM05346,3.96,8,0,1,9,1
CLM05347,24.71,1,1,21,3,0
CLM05348,31.86,1,1,17,2,0
CLM05349,38.95,1,0,4,4,1
CLM05350,38.6,1,1,8,3,0
CLM05351,3.69,1,1,10,0,0
CLM05352,4.71,1,1,19,4,0
CLM05353,245.83,1,0,21,3,1
CLM05354,78.31,3,0,3,12,1
CLM05355,6.84,1,1,18,3,0
CLM05356,108.5,5,0,1,4,1
CLM05357,28.41,1,1,9,0,0
CLM05358,5.57,2,0,15,2,1
CLM05359,24.81,1,1,12,1,0
CLM05360,96.27,4,0,4,9,1
CLM05361,33.08,1,1,21,0,0
CLM05362,13.29,4,0,10,3,1
CLM05363,6.63,1,1,7,3,0
CLM05364,6.94,1,0,8,1,1
CLM05365,16.14,1,1,21,3,0
CLM05366,27.31,1,1,7,2,0
CLM05367,28.56,3,1,17,3,0
CLM05368,30.95,1,1,19,2,0
CLM05369,15.95,1,1,22,4,0
CLM05370,22.97,1,1,20,4,0
CLM05371,10.69,1,1,8,3,0
CLM05372,39.83,1,1,9,0,0
CLM05373,39.07,1,1,15,3,0
CLM05374,12.47,1,0,9,4,0
CLM05375,9.64,1,1,15,4,0
CLM05376,44.56,1,1,12,4,0
CLM05377,3.3,1,1,21,4,0
CLM05378,43.07,1,1,14,4,0
CLM05379,4.18,1,1,8,4,0
CLM05380,9.95,1,1,7,4,0
CLM05381,22.97,1,1,20,2,0
CLM05382,29.74,1,1,12,1,0
CLM05383,7.41,1,1,10,4,0
CLM05384,11.05,1,1,17,3,0
CLM05385,13.41,2,1,20,3,0
CLM05386,27.49,1,1,14,3,0
CLM05387,33.03,1,1,22,2,0
CLM05388,219.96,1,1,10,3,1
CLM05389,31.91,1,1,22,2,0
CLM05390,20.58,1,0,9,2,0
CLM05391,17.36,2,0,20,3,0
CLM05392,5.41,1,1,22,3,0
CLM05393,10.08,1,1,17,0,0
CLM05394,35.04,1,1,19,3,0
CLM05395,19.2,2,1,8,4,0
CLM05396,15.79,1,1,10,3,0
CLM05397,37.67,1,1,22,1,0
CLM05398,5.68,5,0,9,5,1
CLM05399,18.46,1,1,15,3,0
CLM05400,2.22,1,1,8,2,0
CLM05401,280.2,1,0,10,2,1
CLM05402,10.89,1,1,19,3,0
CLM05403,11.75,6,0,11,6,1
CLM05404,40.16,1,1,22,2,0
CLM05405,37.11,1,1,22,1,0
CLM05406,9.28,8,1,19,4,1
CLM05407,28.42,2,0,13,4,1
CLM05408,41.65,1,1,8,1,0
CLM05409,39.58,2,0,13,4,0
CLM05410,0.88,1,1,17,4,0
CLM05411,77.04,5,0,2,7,1
CLM05412,16.69,1,1,16,3,0
CLM05413,31.07,1,0,15,3,1
CLM05414,89.38,2,0,4,12,1
CLM05415,14.81,1,0,18,3,1
CLM05416,35.71,1,1,13,0,0
CLM05417,12.4,1,1,14,4,0
CLM05418,15.14,1,1,21,3,0
CLM05419,35.11,1,1,7,2,0
CLM05420,32.64,1,1,13,2,0
CLM05421,34.46,1,1,10,2,0
CLM05422,36.03,1,1,7,4,0
CLM05423,27.56,2,1,14,2,0
CLM05424,15.56,1,1,10,0,0
CLM05425,4.94,2,1,21,3,0
CLM05426,34.49,1,1,9,2,0
CLM05427,21.77,1,0,21,4,0
CLM05428,11.46,1,1,22,2,0
CLM05429,35.02,2,0,14,2,1
CLM05430,14.13,1,1,18,2,0
CLM05431,0.79,1,1,18,3,0
CLM05432,13.56,1,0,10,3,0
CLM05433,6.99,2,1,15,0,0
CLM05434,18.47,1,1,16,3,0
CLM05435,102.39,2,1,20,6,1
CLM05436,84.49,5,0,5,7,1
CLM05437,5.6,1,1,17,0,0
CLM05438,9.75,2,1,19,0,0
CLM05439,213.87,2,0,0,1,1
CLM05440,27.71,1,1,10,3,0
CLM05441,42.31,1,1,15,4,0
CLM05442,28.03,1,0,16,3,1
CLM05443,4.4,2,1,18,4,0
CLM05444,10.64,1,1,20,3,0
CLM05445,11.25,3,1,22,1,0
CLM05446,30.32,1,1,20,0,0
CLM05447,20.45,1,1,15,0,0
CLM05448,10.37,1,1,13,4,0
CLM05449,2.12,6,1,5,10,1
CLM05450,43.9,1,1,14,2,0
CLM05451,34.74,1,1,9,2,0
CLM05452,1.01,1,1,7,0,0
CLM05453,30.31,1,1,20,2,0
CLM05454,6.9,1,1,17,1,0
CLM05455,30.12,1,1,15,0,0
CLM05456,30.54,2,0,13,5,1
CLM05457,97.06,3,0,1,5,1
CLM05458,29.6,1,1,19,0,0
CLM05459,26.35,1,1,11,2,0
CLM05460,38.93,1,1,17,3,0
CLM05461,28.31,1,0,13,1,0
CLM05462,36.85,1,0,10,4,0
CLM05463,87.26,4,0,0,7,1
CLM05464,20.26,1,1,17,1,0
CLM05465,25.92,1,0,22,5,1
CLM05466,37.69,1,1,10,4,0
CLM05467,12.58,1,1,19,1,0
CLM05468,68.27,3,0,1,7,1
CLM05469,43.86,2,1,21,1,0
CLM05470,41.01,1,1,22,3,0
CLM05471,21.09,1,1,7,3,0
CLM05472,21.74,1,1,21,3,0
CLM05473,0.1,2,0,20,4,1
CLM05474,2.96,1,0,22,1,0
CLM05475,33.82,2,0,17,1,1
CLM05476,4.63,1,1,8,1,0
CLM05477,30.21,1,1,17,3,0
CLM05478,19.32,1,1,9,3,0
CLM05479,97.93,3,0,4,4,1
CLM05480,41.03,1,1,22,0,0
CLM05481,5.88,1,0,21,0,0
CLM05482,269.94,1,0,12,5,1
CLM05483,42.95,6,1,5,4,1
CLM05484,41.5,1,1,19,1,0
CLM05485,15.34,1,1,11,1,0
CLM05486,37.17,1,0,17,5,1
CLM05487,35.67,1,1,14,1,0
CLM05488,16.56,1,1,16,1,0
CLM05489,27.97,1,1,21,1,0
CLM05490,14.68,1,1,15,3,0
CLM05491,34.72,1,1,12,0,0
CLM05492,40.83,1,1,14,1,0
CLM05493,23.1,8,1,18,3,1
CLM05494,15.25,1,1,10,3,0
CLM05495,3.67,1,1,8,2,0
CLM05496,20.34,1,1,9,1,0
CLM05497,41.98,1,1,19,2,0
CLM05498,10.43,1,1,17,1,0
CLM05499,17.33,1,1,21,3,0
CLM05500,38.96,1,1,19,2,0
CLM05501,14.61,2,1,21,1,0
CLM05502,28.76,1,1,14,1,0
CLM05503,16.81,2,0,10,4,1
CLM05504,11.88,2,1,7,2,0
CLM05505,40.36,2,1,21,1,0
CLM05506,24.36,3,1,17,2,0
CLM05507,210.76,2,1,15,4,1
CLM05508,4.73,1,0,22,3,0
CLM05509,20.23,1,1,20,2,0
CLM05510,23.03,1,1,19,4,0
CLM05511,22.81,1,0,7,1,0
CLM05512,27.4,1,1,18,3,0
CLM05513,32.56,8,0,20,9,1
CLM05514,37.26,2,0,1,5,1
CLM05515,19.93,1,1,18,3,0
CLM05516,22.78,2,0,4,4,1
CLM05517,21.08,1,1,21,0,0
CLM05518,3.84,2,1,18,0,0
CLM05519,6.9,1,0,13,5,1
CLM05520,29.39,1,1,14,1,0
CLM05521,34.93,1,1,14,2,0
CLM05522,1.02,1,1,7,3,0
CLM05523,43.84,1,1,7,3,0
CLM05524,29.45,1,1,19,2,0
CLM05525,26.95,1,1,14,3,0
CLM05526,2.19,1,1,15,2,0
CLM05527,37.26,1,1,17,1,0
CLM05528,94.22,2,0,2,6,1
CLM05529,43.34,2,1,7,2,0
CLM05530,19.98,1,1,11,2,0
CLM05531,1.34,1,0,20,4,0
CLM05532,43.23,1,1,12,0,0
CLM05533,26.55,1,1,9,3,0
CLM05534,93.5,4,0,4,10,1
CLM05535,41.51,2,1,11,4,0
CLM05536,25.46,1,1,22,1,0
CLM05537,31.49,1,1,16,4,0
CLM05538,18.39,1,1,19,2,0
CLM05539,19.22,1,1,7,3,0
CLM05540,31.57,4,1,9,8,1
CLM05541,6.75,1,1,7,0,0
CLM05542,22.01,1,0,9,3,0
CLM05543,22.42,1,1,9,0,0
CLM05544,12.11,1,1,17,0,0
CLM05545,16.0,1,1,21,2,0
CLM05546,37.14,1,1,8,3,0
CLM05547,34.52,1,1,13,1,0
CLM05548,85.54,5,0,1,7,1
CLM05549,9.73,1,1,20,0,0
CLM05550,38.9,1,0,11,1,0
CLM05551,10.72,2,0,16,1,1
CLM05552,20.71,1,1,10,4,0
CLM05553,27.42,1,1,11,0,0
CLM05554,15.77,1,1,11,4,0
CLM05555,15.88,1,1,21,0,0
CLM05556,25.89,2,1,17,4,0
CLM05557,74.06,4,0,2,5,1
CLM05558,106.15,5,0,0,8,1
CLM05559,43.81,2,1,21,2,0
CLM05560,4.98,1,1,12,2,0
CLM05561,21.05,1,1,19,1,0
CLM05562,3.59,2,1,9,1,0
CLM05563,25.88,3,1,22,3,0
CLM05564,41.58,1,1,22,1,0
CLM05565,11.6,1,1,17,2,0
CLM05566,20.81,1,1,19,2,0
CLM05567,15.19,1,1,16,1,0
CLM05568,38.99,1,1,8,1,0
CLM05569,24.03,1,1,16,3,0
CLM05570,18.84,1,1,8,4,0
CLM05571,27.06,1,1,14,3,0
CLM05572,12.96,1,1,11,1,0
CLM05573,26.73,2,1,14,0,0
CLM05574,3.8,2,0,8,0,0
CLM05575,6.67,1,0,10,3,0
CLM05576,8.2,1,1,22,2,0
CLM05577,43.63,1,1,9,4,0
CLM05578,41.33,1,1,17,4,0
CLM05579,33.16,1,1,12,4,0
CLM05580,10.91,1,1,17,4,0
CLM05581,18.69,1,1,9,2,0
CLM05582,26.78,1,1,12,2,0
CLM05583,35.07,1,1,13,1,0
CLM05584,0.72,1,0,8,3,0
CLM05585,20.4,1,1,16,2,0
CLM05586,9.98,2,0,10,3,1
CLM05587,2.36,2,1,14,0,0
CLM05588,22.17,1,1,8,3,0
CLM05589,16.37,2,0,14,4,0
CLM05590,43.02,1,1,7,2,0
CLM05591,9.54,1,1,12,2,0
CLM05592,27.76,2,0,14,2,1
CLM05593,35.92,1,1,14,0,0
CLM05594,10.46,1,1,13,0,0
CLM05595,10.35,1,1,11,2,0
CLM05596,42.0,1,1,18,1,0
CLM05597,20.64,1,1,8,2,0
CLM05598,17.99,1,1,17,0,0
CLM05599,21.94,1,0,17,4,0
CLM05600,2.44,1,0,8,2,0
CLM05601,107.25,4,0,2,10,1
CLM05602,3.54,1,1,18,0,0
CLM05603,256.17,1,1,16,1,1
CLM05604,38.0,1,1,18,0,0
CLM05605,33.43,1,1,15,0,0
CLM05606,39.35,1,1,17,2,0
CLM05607,5.46,2,1,14,1,0
CLM05608,28.43,1,1,14,0,0
CLM05609,19.38,1,1,9,4,0
CLM05610,40.13,1,1,11,0,0
CLM05611,0.03,1,1,8,2,0
CLM05612,25.31,6,1,21,9,1
CLM05613,20.73,1,1,13,3,0
CLM05614,52.94,2,0,0,4,1
CLM05615,33.94,8,0,1,6,1
CLM05616,21.85,1,1,10,4,0
CLM05617,1.72,1,1,10,3,0
CLM05618,24.97,1,0,22,4,0
CLM05619,3.99,1,1,20,4,0
CLM05620,1.58,7,1,10,9,1
CLM05621,24.13,1,1,8,0,0
CLM05622,7.02,1,1,10,2,0
CLM05623,28.45,1,1,16,0,0
CLM05624,10.05,1,1,14,0,0
CLM05625,27.16,2,1,18,0,0
CLM05626,15.6,1,1,20,3,0
CLM05627,11.71,1,1,20,3,0
CLM05628,32.54,1,1,17,3,0
CLM05629,3.78,1,1,18,4,0
CLM05630,36.95,1,1,9,4,0
CLM05631,17.56,1,0,0,1,1
CLM05632,38.45,2,0,10,2,1
CLM05633,21.14,1,1,7,1,0
CLM05634,22.29,1,0,18,2,1
CLM05635,4.85,1,1,11,0,0
CLM05636,6.46,1,1,18,2,0
CLM05637,1.07,1,1,8,4,0
CLM05638,32.4,1,1,13,4,0
CLM05639,18.07,1,1,22,1,0
CLM05640,4.38,1,1,16,1,0
CLM05641,34.76,1,1,9,2,0
CLM05642,7.08,1,0,7,3,0
CLM05643,32.12,1,0,20,2,0
CLM05644,18.6,1,1,22,1,0
CLM05645,23.48,1,1,17,1,0
CLM05646,14.73,1,1,11,1,0
CLM05647,289.86,1,1,12,6,1
CLM05648,38.39,3,1,18,0,0
CLM05649,23.34,1,1,10,4,0
CLM05650,7.47,2,1,7,2,0
CLM05651,1.96,7,0,5,6,1
CLM05652,21.95,1,1,22,4,0
CLM05653,31.99,2,0,2,3,1
CLM05654,14.53,7,1,9,7,1
CLM05655,255.83,2,0,8,5,1
CLM05656,17.68,1,1,21,1,0
CLM05657,13.51,1,0,10,4,0
CLM05658,229.39,1,1,3,5,1
CLM05659,30.13,1,1,7,2,0
CLM05660,35.21,1,1,10,0,0
CLM05661,36.19,1,1,19,4,0
CLM05662,21.88,7,0,9,4,1
CLM05663,9.92,1,1,9,4,0
CLM05664,119.96,2,0,2,4,1
CLM05665,15.38,1,1,12,2,0
CLM05666,20.02,1,1,16,3,0
CLM05667,0.06,8,1,1,9,1
CLM05668,13.32,1,1,13,0,0
CLM05669,258.05,2,1,8,3,1
CLM05670,42.59,1,1,22,4,0
CLM05671,2.46,1,1,13,3,0
CLM05672,27.82,1,0,21,0,0
CLM05673,10.34,1,1,19,4,0
CLM05674,8.36,1,0,9,0,0
CLM05675,0.76,1,1,21,2,0
CLM05676,2.94,1,1,22,3,0
CLM05677,30.85,1,1,19,2,0
CLM05678,35.41,1,1,8,3,0
CLM05679,0.96,1,1,19,3,0
CLM05680,39.46,1,1,15,4,0
CLM05681,3.12,1,1,19,0,0
CLM05682,276.25,2,0,2,4,1
CLM05683,43.01,2,1,17,4,0
CLM05684,26.8,1,1,8,3,0
CLM05685,4.98,2,1,20,0,0
CLM05686,12.51,1,0,15,2,0
CLM05687,42.52,1,1,20,3,0
CLM05688,10.46,1,1,20,2,0
CLM05689,7.28,1,1,7,1,0
CLM05690,16.21,2,1,8,2,0
CLM05691,35.86,1,1,19,2,0
CLM05692,17.37,1,1,22,3,0
CLM05693,44.75,1,1,16,3,0
CLM05694,6.96,1,1,11,1,0
CLM05695,36.53,1,1,19,2,0
CLM05696,10.96,1,1,19,4,0
CLM05697,4.16,1,0,14,2,0
CLM05698,35.6,2,1,19,3,0
CLM05699,19.37,1,1,10,3,0
CLM05700,37.11,1,1,10,3,0
CLM05701,233.45,1,1,8,4,1
CLM05702,9.39,1,1,21,0,0
CLM05703,43.97,8,1,11,10,1
CLM05704,91.95,3,0,2,6,1
CLM05705,37.8,1,1,19,3,0
CLM05706,26.24,1,1,8,2,0
CLM05707,77.26,2,0,0,4,1
CLM05708,35.27,1,1,8,0,0
CLM05709,19.09,1,1,21,1,0
CLM05710,35.45,2,1,9,1,0
CLM05711,38.49,1,1,11,1,0
CLM05712,13.63,3,1,8,4,0
CLM05713,21.51,1,0,9,0,0
CLM05714,11.81,1,1,21,1,0
CLM05715,18.57,2,1,17,3,0
CLM05716,297.32,1,0,0,4,1
CLM05717,3.67,1,1,16,0,0
CLM05718,2.84,1,0,14,0,0
CLM05719,34.41,8,1,19,6,1
CLM05720,8.52,2,1,9,3,0
CLM05721,19.55,1,1,14,4,0
CLM05722,32.09,1,1,17,1,0
CLM05723,24.01,2,1,19,3,0
CLM05724,7.87,2,1,15,4,0
CLM05725,25.55,1,1,12,2,0
CLM05726,27.67,1,1,15,1,0
CLM05727,33.61,1,1,20,4,0
CLM05728,58.13,4,0,1,7,1
CLM05729,27.22,7,0,10,10,1
CLM05730,37.84,1,1,8,3,0
CLM05731,7.51,1,1,8,1,0
CLM05732,25.97,1,1,15,3,0
CLM05733,21.06,1,1,19,3,0
CLM05734,9.74,1,1,9,4,0
CLM05735,7.88,1,1,22,3,0
CLM05736,32.47,3,1,13,4,0
CLM05737,43.95,2,1,18,0,0
CLM05738,28.96,1,1,15,0,0
CLM05739,8.66,2,0,14,1,1
CLM05740,23.75,1,1,21,3,0
CLM05741,288.58,2,0,6,2,1
CLM05742,89.45,2,0,1,6,1
CLM05743,31.47,1,1,15,4,0
CLM05744,38.46,1,0,3,1,1
CLM05745,30.73,1,1,12,3,0
CLM05746,19.2,1,0,18,1,0
CLM05747,21.24,1,1,7,4,0
CLM05748,24.51,1,1,20,1,0
CLM05749,31.42,1,1,19,2,0
CLM05750,29.23,2,0,10,1,1
CLM05751,0.88,2,1,8,4,0
CLM05752,24.2,5,0,4,9,1
CLM05753,9.36,1,1,7,3,0
CLM05754,88.42,1,0,22,2,1
CLM05755,30.73,2,1,13,3,0
CLM05756,9.21,1,1,11,4,0
CLM05757,34.85,2,0,7,1,1
CLM05758,40.49,1,1,22,2,0
CLM05759,80.32,2,1,8,1,1
CLM05760,17.53,1,1,21,0,0
CLM05761,11.61,2,0,17,1,1
CLM05762,56.65,5,0,2,6,1
CLM05763,18.58,1,1,11,2,0
CLM05764,14.3,3,1,19,9,1
CLM05765,63.66,4,0,1,9,1
CLM05766,31.42,1,1,8,2,0
CLM05767,24.67,3,1,16,1,0
CLM05768,12.2,1,1,16,3,0
CLM05769,7.85,1,1,13,4,0
CLM05770,34.72,1,0,12,2,0
CLM05771,30.86,1,1,12,3,0
CLM05772,177.93,1,0,0,3,1
CLM05773,16.14,2,1,7,4,0
CLM05774,37.65,1,1,16,1,0
CLM05775,65.41,4,0,5,8,1
CLM05776,16.4,2,1,18,4,0
CLM05777,14.45,1,1,9,0,0
CLM05778,35.34,3,1,14,0,0
CLM05779,34.14,1,0,21,2,0
CLM05780,39.06,1,0,7,4,0
CLM05781,40.15,1,1,21,0,0
CLM05782,4.91,1,0,12,1,0
CLM05783,163.36,2,0,0,5,1
CLM05784,20.63,1,1,14,0,0
CLM05785,41.43,1,0,10,1,0
CLM05786,25.75,1,1,11,3,0
CLM05787,72.99,5,0,0,7,1
CLM05788,30.45,1,1,18,1,0
CLM05789,33.02,2,1,19,4,0
CLM05790,24.57,1,1,21,3,0
CLM05791,2.3,2,1,7,3,0
CLM05792,26.43,1,0,16,2,0
CLM05793,30.78,1,1,16,2,0
CLM05794,81.63,3,0,5,10,1
CLM05795,37.05,2,0,20,2,1
CLM05796,20.34,1,1,19,0,0
CLM05797,33.01,1,1,13,4,0
CLM05798,42.97,1,1,8,3,0
CLM05799,31.68,1,1,17,3,0
CLM05800,10.03,1,1,9,3,0
CLM05801,13.92,1,0,8,3,0
CLM05802,31.2,1,1,10,3,0
CLM05803,17.46,2,1,13,2,0
CLM05804,28.89,1,1,13,3,0
CLM05805,6.69,1,1,17,2,0
CLM05806,78.62,4,0,1,12,1
CLM05807,34.46,1,1,11,3,0
CLM05808,7.14,1,1,17,0,0
CLM05809,20.27,1,1,13,1,0
CLM05810,11.06,1,1,20,4,0
CLM05811,1.5,1,1,18,2,0
CLM05812,44.4,1,0,8,0,0
CLM05813,21.16,1,1,16,2,0
CLM05814,35.68,1,1,19,0,0
CLM05815,4.85,1,0,9,1,0
CLM05816,32.96,1,1,17,0,0
CLM05817,18.23,2,1,11,4,0
CLM05818,29.53,1,1,16,2,0
CLM05819,31.27,1,1,15,2,0
CLM05820,36.51,1,1,11,3,0
CLM05821,14.98,1,1,16,1,0
CLM05822,6.16,1,0,8,2,0
CLM05823,18.5,1,1,14,3,0
CLM05824,32.44,3,1,20,4,0
CLM05825,62.86,2,0,4,11,1
CLM05826,15.17,1,1,8,3,0
CLM05827,41.22,1,1,17,0,0
CLM05828,208.48,1,1,9,5,1
CLM05829,21.4,4,0,12,5,1
CLM05830,24.81,1,1,14,4,0
CLM05831,38.48,1,1,19,4,0
CLM05832,154.18,1,1,2,2,1
CLM05833,38.97,7,0,4,6,1
CLM05834,20.0,1,1,8,2,0
CLM05835,25.18,1,1,21,1,0
CLM05836,42.01,1,1,12,4,0
CLM05837,33.63,1,1,12,3,0
CLM05838,24.9,2,1,20,2,0
CLM05839,14.58,1,1,20,0,0
CLM05840,18.76,1,1,20,2,0
CLM05841,31.26,1,1,17,1,0
CLM05842,9.79,1,1,22,3,0
CLM05843,24.14,1,1,15,3,0
CLM05844,21.06,1,1,20,0,0
CLM05845,20.0,2,0,4,5,1
CLM05846,17.95,1,1,11,3,0
CLM05847,3.2,1,1,10,3,0
CLM05848,38.96,3,1,1,8,1
CLM05849,32.28,1,1,13,0,0
CLM05850,43.37,1,1,22,4,0
CLM05851,28.62,1,1,13,0,0
CLM05852,34.24,3,1,18,1,0
CLM05853,30.25,1,1,7,0,0
CLM05854,3.85,1,1,7,4,0
CLM05855,41.89,1,1,19,3,0
CLM05856,4.62,1,1,10,0,0
CLM05857,12.84,1,1,18,3,0
CLM05858,20.39,1,0,20,0,0
CLM05859,14.74,1,1,7,0,0
CLM05860,2.29,1,1,18,0,0
CLM05861,0.53,1,1,16,4,0
CLM05862,30.87,2,1,12,0,0
CLM05863,62.05,5,0,2,11,1
CLM05864,20.73,1,1,17,1,0
CLM05865,19.0,1,1,21,2,0
CLM05866,34.2,1,1,15,1,0
CLM05867,142.53,2,0,14,3,1
CLM05868,97.6,4,0,0,7,1
CLM05869,42.18,3,1,21,3,0
CLM05870,17.8,1,1,21,3,0
CLM05871,33.46,2,1,7,4,0
CLM05872,22.34,1,1,16,4,0
CLM05873,36.0,1,1,19,4,0
CLM05874,12.38,1,1,8,1,0
CLM05875,35.86,1,1,8,2,0
CLM05876,11.95,1,1,20,1,0
