claim_type,zone,hour_of_day,day_of_week,days_since_joining,claims_last_30_days,worker_age,claim_amount_inr,velocity_kmh,velocity_flag,device_accounts_today,device_flag,weather_matches_claim,weather_flag,actual_aqi,claimed_aqi_severe,actual_rainfall_mm,actual_temp_c,zone_claims_last_hour,mins_since_shift_start,photo_submitted,is_fraud,claim_type_enc,zone_enc
flood,Koramangala,14,4,40,1,30,3333.23,7.94,0,1,0,1,0,70,0,31.47,32.79,4,44.43,1,0,1,5
flood,Koramangala,15,4,284,5,21,4391.95,22.01,0,1,0,1,0,34,0,50.24,34.53,3,254.42,1,0,1,5
poor_aqi,Indiranagar,19,4,295,1,23,343.6,5.75,0,1,0,1,0,96,1,3.85,24.54,1,363.06,1,0,3,3
flood,Koramangala,22,3,29,0,23,3744.38,19.79,0,1,0,1,0,100,0,71.84,33.35,1,274.59,1,0,1,5
flood,Whitefield,5,2,86,2,23,2876.1,1.54,0,1,0,1,0,31,0,53.18,20.94,1,163.03,0,0,1,7
rain_damage,Koramangala,16,1,37,2,20,2544.93,8.47,0,4,1,1,0,72,0,29.71,32.85,4,485.84,0,1,4,5
poor_aqi,Jayanagar,3,5,402,3,34,682.56,21.23,0,1,0,0,1,128,0,9.7,19.4,2,76.41,1,0,3,4
natural_disaster,Marathahalli,8,2,36,1,28,7949.46,20.84,0,1,0,1,0,59,0,6.78,36.91,1,29.82,0,0,2,6
extreme_heat,Indiranagar,15,5,38,1,38,1141.03,12.32,0,1,0,1,0,84,0,10.6,32.32,6,17.94,1,0,0,3
poor_aqi,Jayanagar,6,5,313,2,18,766.75,2.42,0,1,0,1,0,169,0,11.68,24.8,3,314.93,1,0,3,4
poor_aqi,Hebbal,2,6,76,2,24,560.61,21.23,0,1,0,1,0,130,1,9.09,25.78,4,224.98,1,0,3,2
flood,Whitefield,4,1,76,0,34,3360.59,7.29,0,1,0,1,0,113,0,64.69,24.58,2,287.68,1,0,1,7
rain_damage,Whitefield,1,1,312,1,20,1588.41,0.32,0,4,1,0,1,111,0,72.0,23.36,10,0.4,0,1,4,7
extreme_heat,Indiranagar,19,4,112,1,34,674.44,12.65,0,1,0,1,0,105,0,11.41,29.1,1,20.74,1,0,0,3
poor_aqi,Marathahalli,23,5,88,2,27,428.24,13.23,0,1,0,1,0,91,0,9.97,28.95,2,162.73,1,0,3,6
natural_disaster,Indiranagar,17,5,97,1,22,3375.75,3.02,0,1,0,1,0,112,0,8.1,23.24,4,143.31,0,0,2,3
flood,Whitefield,11,0,434,1,36,2362.05,10.68,0,1,0,1,0,65,0,66.7,32.88,2,280.31,1,0,1,7
extreme_heat,Jayanagar,20,6,188,1,22,782.46,13.11,0,1,0,1,0,93,0,12.59,36.18,4,69.96,1,0,0,4
rain_damage,Jayanagar,2,0,18,1,21,1530.99,0.34,0,1,0,1,0,55,0,45.08,31.76,0,143.01,1,0,4,4
rain_damage,Hebbal,18,6,258,4,25,1389.26,21.71,0,1,0,1,0,67,0,38.26,34.54,1,380.56,1,0,4,2
flood,Whitefield,5,3,122,2,22,10693.19,290.79,1,3,1,1,0,76,0,40.31,29.05,0,513.24,0,1,1,7
flood,Marathahalli,20,5,264,2,25,4582.63,5.82,0,1,0,1,0,88,0,20.13,29.61,3,329.91,1,0,1,6
poor_aqi,Whitefield,1,5,54,0,21,748.69,14.43,0,1,0,1,0,82,1,6.31,26.6,3,331.22,1,0,3,7
poor_aqi,Hebbal,8,0,107,0,20,500.35,20.54,0,1,0,1,0,137,0,7.64,23.84,3,45.95,0,0,3,2
natural_disaster,Indiranagar,23,3,267,0,25,19503.24,4.64,0,1,0,1,0,95,0,7.2,26.84,6,527.88,0,1,2,3
rain_damage,Marathahalli,3,6,361,2,26,1135.85,12.03,0,2,0,1,0,69,0,34.06,36.0,1,159.34,1,0,4,6
flood,Electronic_City,15,4,385,1,23,2602.54,1.23,0,1,0,1,0,44,0,37.08,31.08,1,262.28,1,0,1,1
rain_damage,Koramangala,5,3,256,0,27,1045.27,12.96,0,1,0,0,1,46,0,78.78,24.86,1,223.54,1,0,4,5
extreme_heat,Koramangala,20,2,124,0,23,976.9,11.29,0,1,0,0,1,115,0,7.5,34.08,2,82.81,1,0,0,5
extreme_heat,Jayanagar,10,6,279,1,28,1072.06,13.58,0,1,0,1,0,103,0,1.79,35.62,2,215.28,1,0,0,4
flood,Hebbal,22,2,142,0,20,4534.34,8.11,0,1,0,1,0,71,0,32.83,26.45,0,274.4,1,0,1,2
rain_damage,Hebbal,4,0,244,1,30,1384.74,6.49,0,1,0,1,0,54,0,32.3,26.46,4,179.5,1,0,4,2
natural_disaster,Jayanagar,6,1,133,0,37,6186.43,15.77,0,1,0,1,0,92,0,0.74,29.13,2,273.07,1,0,2,4
rain_damage,Electronic_City,19,2,126,1,30,1989.08,5.48,0,1,0,0,1,49,0,50.88,29.69,1,326.3,0,0,4,1
natural_disaster,Indiranagar,14,6,234,1,34,6983.11,10.55,0,1,0,1,0,86,0,7.37,21.56,1,206.62,1,0,2,3
flood,Indiranagar,17,5,355,0,28,4317.97,8.22,0,1,0,1,0,73,0,20.12,24.6,1,202.43,1,0,1,3
extreme_heat,Jayanagar,21,4,122,3,30,1545.85,2.66,0,1,0,1,0,119,0,8.4,32.08,1,2.45,0,1,0,4
extreme_heat,Indiranagar,18,4,19,0,18,856.17,128.7,1,4,1,0,1,59,0,1.4,24.52,7,402.4,0,1,0,3
extreme_heat,Indiranagar,4,3,160,3,22,405.32,21.92,0,1,0,1,0,117,0,1.46,29.04,3,392.33,1,0,0,3
poor_aqi,Jayanagar,21,0,201,2,24,675.23,11.79,0,1,0,1,0,174,0,1.91,30.79,3,197.73,1,0,3,4
flood,Whitefield,11,2,86,1,22,2735.21,13.08,0,1,0,1,0,87,0,78.72,36.83,3,212.76,1,0,1,7
extreme_heat,Whitefield,3,0,384,0,23,794.96,114.78,1,1,0,1,0,104,0,2.37,27.52,5,458.0,1,1,0,7
poor_aqi,BTM_Layout,23,5,79,2,34,316.73,15.34,0,1,0,1,0,162,0,0.97,27.91,2,329.74,1,0,3,0
flood,BTM_Layout,21,5,133,0,30,5394.29,18.05,0,1,0,1,0,41,0,44.33,23.92,1,325.96,1,0,1,0
natural_disaster,Hebbal,20,3,3,1,35,6533.33,171.84,1,3,1,0,1,40,0,6.61,30.06,0,2.45,0,1,2,2
natural_disaster,Whitefield,10,5,83,0,25,4861.55,0.12,0,1,0,1,0,78,0,6.77,27.54,1,235.68,1,0,2,7
flood,Marathahalli,7,6,204,2,23,4115.28,23.6,0,1,0,1,0,94,0,25.07,20.78,2,301.58,1,0,1,6
flood,BTM_Layout,7,0,57,1,32,5110.34,19.37,0,1,0,1,0,39,0,35.6,31.08,0,351.86,1,0,1,0
extreme_heat,Electronic_City,15,2,95,1,23,421.28,12.2,0,1,0,1,0,98,0,10.35,18.27,5,290.63,1,0,0,1
natural_disaster,Jayanagar,5,5,49,0,29,19109.66,16.4,0,1,0,0,1,109,0,4.39,30.62,2,537.55,0,1,2,4
flood,Whitefield,11,3,812,0,22,5446.03,10.36,0,1,0,1,0,104,0,30.88,15.52,0,236.98,1,0,1,7
rain_damage,Marathahalli,0,5,590,0,25,1397.71,116.33,1,2,0,0,1,75,0,73.92,21.32,2,1.49,0,1,4,6
flood,Koramangala,17,5,142,0,26,3835.16,237.63,1,4,1,0,1,30,0,10.71,35.06,6,445.7,0,1,1,5
flood,Jayanagar,18,2,170,1,18,5324.22,8.31,0,1,0,1,0,105,0,59.13,21.17,6,366.84,0,0,1,4
extreme_heat,Jayanagar,13,2,75,1,18,2674.63,288.32,1,4,1,0,1,30,0,13.99,44.83,0,2.8,0,1,0,4
flood,Whitefield,3,3,288,0,18,4384.11,19.72,0,1,0,0,1,39,0,29.33,32.8,3,27.58,1,0,1,7
rain_damage,Koramangala,5,0,26,1,23,1244.41,11.46,0,1,0,1,0,103,0,18.79,30.03,5,1.79,0,1,4,5
flood,Indiranagar,14,4,47,0,27,5221.46,7.21,0,1,0,1,0,91,0,59.35,30.31,4,384.88,1,0,1,3
extreme_heat,Koramangala,21,3,96,2,34,848.36,9.78,0,1,0,1,0,103,0,0.97,43.5,1,311.58,1,0,0,5
rain_damage,Jayanagar,15,1,112,0,25,1472.1,3.33,0,2,0,1,0,88,0,64.68,24.99,1,183.08,1,0,4,4
flood,Electronic_City,22,0,150,1,30,2214.08,21.26,0,1,0,1,0,86,0,13.05,33.95,1,84.73,1,0,1,1
natural_disaster,Electronic_City,7,1,196,1,23,13324.1,0.15,0,3,1,1,0,40,0,5.32,34.07,3,516.64,0,1,2,1
extreme_heat,Whitefield,22,5,235,1,32,1099.26,11.31,0,1,0,1,0,90,0,1.05,22.42,2,230.45,0,0,0,7
flood,Indiranagar,7,6,366,1,22,5982.9,21.24,0,1,0,1,0,101,0,10.91,22.74,1,328.72,0,0,1,3
flood,Hebbal,22,1,274,2,29,5075.65,20.45,0,1,0,1,0,40,0,49.6,28.76,1,358.66,1,0,1,2
extreme_heat,Koramangala,8,3,122,1,28,838.02,8.26,0,1,0,1,0,86,0,9.7,29.47,3,385.69,1,0,0,5
natural_disaster,Jayanagar,1,1,434,1,34,7551.2,14.99,0,1,0,1,0,73,0,5.73,29.96,3,76.73,0,0,2,4
rain_damage,Electronic_City,9,3,101,4,28,837.53,5.9,0,1,0,1,0,68,0,67.87,24.14,1,188.56,1,0,4,1
natural_disaster,Electronic_City,21,3,10,2,25,4125.13,15.82,0,1,0,1,0,31,0,13.0,27.6,4,129.75,1,0,2,1
flood,Indiranagar,22,0,543,2,24,5497.7,23.24,0,1,0,1,0,79,0,41.58,24.05,1,368.93,1,0,1,3
poor_aqi,Indiranagar,12,6,67,0,33,796.76,0.14,0,1,0,1,0,164,0,13.44,31.06,3,118.77,1,0,3,3
extreme_heat,Whitefield,0,4,341,1,29,1148.69,20.99,0,1,0,1,0,61,0,3.8,26.21,0,68.17,0,0,0,7
rain_damage,Jayanagar,15,4,215,0,27,1770.69,22.76,0,1,0,1,0,91,0,36.34,28.34,2,281.68,1,0,4,4
extreme_heat,Koramangala,14,1,423,3,24,837.36,16.77,0,1,0,1,0,50,0,8.94,41.16,5,296.55,0,0,0,5
poor_aqi,BTM_Layout,22,4,341,0,31,1833.5,17.36,0,5,1,0,1,86,1,1.23,22.89,1,409.02,1,1,3,0
extreme_heat,Whitefield,23,4,259,0,20,758.22,187.66,1,2,0,1,0,117,0,4.44,28.76,1,2.15,1,1,0,7
flood,Hebbal,7,3,5,2,18,2856.39,20.46,0,1,0,1,0,36,0,40.15,29.62,2,377.77,0,0,1,2
poor_aqi,Hebbal,8,3,309,0,18,1293.55,145.26,1,3,1,1,0,129,1,7.84,20.9,7,550.16,0,1,3,2
flood,BTM_Layout,20,0,369,0,20,5510.43,6.61,0,1,0,1,0,73,0,16.35,28.59,4,250.42,1,0,1,0
flood,Jayanagar,16,0,185,1,26,5143.17,1.66,0,1,0,1,0,49,0,74.83,22.66,1,161.45,1,0,1,4
rain_damage,Koramangala,23,5,119,0,23,2127.93,23.2,0,1,0,1,0,119,0,59.1,27.49,1,322.3,1,0,4,5
rain_damage,Marathahalli,17,4,322,0,33,886.32,7.63,0,1,0,1,0,97,0,14.45,26.16,1,364.05,1,0,4,6
extreme_heat,Whitefield,22,3,37,0,24,790.21,18.31,0,1,0,0,1,48,0,1.06,33.23,2,179.2,1,0,0,7
poor_aqi,Electronic_City,10,3,131,3,21,370.35,15.57,0,1,0,1,0,84,0,8.01,31.47,3,394.47,1,0,3,1
extreme_heat,BTM_Layout,16,0,102,1,25,755.77,3.74,0,1,0,1,0,72,0,12.03,34.43,2,392.83,1,0,0,0
natural_disaster,Whitefield,21,5,96,0,31,3341.68,3.92,0,1,0,1,0,62,0,6.35,24.85,3,71.21,0,0,2,7
natural_disaster,Indiranagar,1,2,4,1,29,13159.12,231.08,1,4,1,0,1,66,0,14.16,31.84,2,2.65,0,1,2,3
extreme_heat,Whitefield,7,6,52,2,23,981.18,9.52,0,1,0,1,0,48,0,9.1,33.92,2,66.22,1,0,0,7
flood,Indiranagar,18,2,10,2,41,4781.49,184.79,1,4,1,0,1,117,0,32.73,21.66,10,0.35,0,1,1,3
extreme_heat,BTM_Layout,22,5,89,3,26,1167.23,2.37,0,1,0,1,0,69,0,12.3,26.04,1,328.33,1,0,0,0
flood,Electronic_City,7,6,200,1,26,2455.11,20.44,0,1,0,1,0,79,0,44.29,25.78,3,297.11,1,0,1,1
rain_damage,Electronic_City,3,0,150,1,28,2040.85,10.67,0,1,0,1,0,108,0,46.23,33.42,2,207.18,1,0,4,1
poor_aqi,Jayanagar,15,5,309,0,24,499.87,21.22,0,1,0,1,0,117,0,12.79,23.84,4,131.26,1,0,3,4
poor_aqi,Hebbal,5,6,222,2,25,362.58,14.99,0,2,0,1,0,144,0,13.47,21.31,4,160.35,1,0,3,2
flood,Hebbal,6,0,94,1,29,8614.93,104.7,1,2,0,0,1,85,0,57.37,24.35,1,2.34,1,1,1,2
flood,Jayanagar,17,6,117,2,37,9567.01,7.53,0,4,1,0,1,99,0,62.21,27.24,7,1.72,0,1,1,4
extreme_heat,Electronic_City,23,5,15,0,23,2272.91,294.18,1,3,1,1,0,85,0,8.82,29.53,1,549.68,1,1,0,1
flood,Indiranagar,19,5,43,1,18,4327.71,15.2,0,1,0,1,0,119,0,36.57,25.24,1,52.47,1,0,1,3
rain_damage,Indiranagar,17,6,129,2,20,1879.88,16.44,0,1,0,1,0,104,0,16.5,26.77,4,386.63,1,0,4,3
extreme_heat,Electronic_City,11,3,508,1,31,556.92,22.78,0,1,0,1,0,104,0,13.18,31.81,1,373.11,1,0,0,1
extreme_heat,Electronic_City,21,3,517,1,31,742.86,4.19,0,2,0,0,1,65,0,0.79,42.53,6,1.46,0,1,0,1
rain_damage,Hebbal,7,6,33,1,22,1359.93,100.02,1,5,1,1,0,50,0,11.83,21.48,4,554.92,1,1,4,2
extreme_heat,Koramangala,14,5,23,2,24,608.59,1.47,0,2,0,1,0,83,0,7.03,42.87,5,153.44,1,0,0,5
poor_aqi,BTM_Layout,15,3,177,0,31,727.33,8.77,0,1,0,1,0,83,1,0.87,38.5,2,18.54,1,0,3,0
rain_damage,Hebbal,21,6,167,0,26,2142.91,1.53,0,1,0,1,0,117,0,70.39,28.48,2,20.71,1,0,4,2
extreme_heat,Koramangala,4,0,200,1,29,711.87,15.0,0,1,0,1,0,67,0,9.59,38.99,3,361.09,1,0,0,5
natural_disaster,Marathahalli,0,1,119,1,31,8749.79,24.05,0,1,0,1,0,52,0,4.76,16.51,2,269.93,1,0,2,6
poor_aqi,Electronic_City,13,4,257,1,18,632.87,104.37,1,1,0,0,1,172,1,6.65,23.11,9,472.93,0,1,3,1
poor_aqi,Jayanagar,5,3,55,3,36,766.95,19.07,0,1,0,1,0,119,0,14.72,31.66,1,81.35,1,0,3,4
poor_aqi,Marathahalli,1,0,371,0,39,882.41,18.49,0,1,0,1,0,98,0,1.1,29.02,2,309.45,1,0,3,6
natural_disaster,Whitefield,21,3,26,3,27,7468.45,17.88,0,1,0,1,0,83,0,2.53,38.74,0,85.58,1,0,2,7
extreme_heat,Marathahalli,18,5,113,1,35,437.63,13.49,0,1,0,1,0,89,0,6.26,30.93,2,393.0,1,0,0,6
rain_damage,Jayanagar,7,0,237,2,32,2893.51,129.77,1,1,0,0,1,61,0,63.2,22.22,3,2.42,0,1,4,4
flood,BTM_Layout,4,5,6,2,25,3701.85,7.67,0,2,0,1,0,111,0,74.51,23.11,1,1.19,0,1,1,0
extreme_heat,Whitefield,16,6,97,2,25,445.96,19.12,0,1,0,1,0,47,0,8.07,31.2,2,78.44,1,0,0,7
rain_damage,Koramangala,16,1,43,1,24,1607.42,16.55,0,1,0,1,0,117,0,42.56,29.09,3,356.86,1,0,4,5
rain_damage,Marathahalli,3,2,57,2,31,1391.87,11.28,0,1,0,1,0,78,0,62.47,20.42,3,391.65,1,0,4,6
extreme_heat,Indiranagar,22,0,376,1,25,992.59,4.71,0,1,0,1,0,63,0,3.18,32.36,2,135.6,1,0,0,3
extreme_heat,Electronic_City,20,2,257,0,22,913.58,6.69,0,1,0,0,1,54,0,0.54,40.33,3,466.18,1,1,0,1
flood,BTM_Layout,10,2,237,1,30,4104.44,9.5,0,1,0,1,0,37,0,50.67,17.3,2,171.33,1,0,1,0
poor_aqi,BTM_Layout,4,0,85,0,26,805.14,18.52,0,1,0,1,0,119,0,9.61,29.28,1,26.05,1,0,3,0
poor_aqi,Electronic_City,8,5,16,0,26,650.55,1.21,0,1,0,1,0,56,0,12.18,32.41,3,144.15,0,0,3,1
flood,Koramangala,3,5,375,1,31,4018.27,10.33,0,4,1,0,1,114,0,54.84,33.52,5,589.55,1,1,1,5
natural_disaster,Whitefield,17,3,287,2,34,19352.01,15.12,0,4,1,1,0,54,0,13.28,25.92,6,455.97,0,1,2,7
poor_aqi,Marathahalli,6,6,516,2,27,587.09,15.75,0,1,0,1,0,158,1,12.23,33.46,2,22.05,1,0,3,6
poor_aqi,Hebbal,6,4,98,2,32,396.63,22.22,0,1,0,0,1,104,0,7.7,21.11,2,158.87,0,0,3,2
natural_disaster,Marathahalli,20,2,428,0,27,7892.37,6.9,0,1,0,1,0,101,0,5.86,27.62,2,102.54,1,0,2,6
extreme_heat,Marathahalli,13,4,233,1,18,2519.32,121.33,1,3,1,1,0,44,0,7.41,37.53,1,422.98,0,1,0,6
poor_aqi,Jayanagar,0,6,146,0,24,722.19,6.33,0,1,0,1,0,71,1,3.29,28.88,4,123.17,1,0,3,4
flood,Whitefield,22,6,180,0,19,5038.69,8.02,0,1,0,1,0,76,0,11.06,26.75,3,323.52,0,0,1,7
rain_damage,BTM_Layout,12,5,134,3,25,4844.03,18.15,0,1,0,1,0,56,0,49.72,22.96,3,2.83,0,1,4,0
rain_damage,Jayanagar,22,2,247,2,29,3066.03,83.06,1,1,0,1,0,31,0,10.36,37.0,3,484.85,1,1,4,4
natural_disaster,Marathahalli,21,1,66,0,25,4477.36,20.32,0,1,0,1,0,61,0,13.1,34.81,5,25.43,1,0,2,6
natural_disaster,Marathahalli,8,0,482,2,32,7564.47,15.96,0,2,0,0,1,33,0,2.89,30.43,1,132.69,1,0,2,6
natural_disaster,Marathahalli,5,5,5,0,22,8514.55,4.99,0,1,0,1,0,82,0,4.31,25.06,2,319.33,0,0,2,6
poor_aqi,Whitefield,21,1,239,1,25,795.31,9.16,0,1,0,1,0,118,0,1.9,27.14,4,147.98,1,0,3,7
extreme_heat,Jayanagar,7,6,93,1,30,2761.22,14.36,0,5,1,1,0,34,0,10.24,33.21,8,2.76,0,1,0,4
extreme_heat,Hebbal,10,1,79,0,23,745.57,13.29,0,1,0,1,0,85,0,9.56,37.18,1,321.12,1,0,0,2
natural_disaster,Koramangala,2,6,70,3,28,6965.11,123.28,1,1,0,0,1,44,0,0.82,18.45,1,1.55,0,1,2,5
rain_damage,Electronic_City,9,6,23,2,27,1848.23,15.46,0,1,0,1,0,34,0,31.72,22.12,1,154.5,1,0,4,1
natural_disaster,Marathahalli,9,6,49,1,23,6795.86,4.41,0,1,0,1,0,117,0,11.47,28.36,2,214.82,1,0,2,6
extreme_heat,BTM_Layout,13,2,76,1,26,1010.37,6.46,0,1,0,1,0,43,0,12.53,37.87,1,145.68,1,0,0,0
rain_damage,Indiranagar,7,5,73,0,19,1969.38,24.21,0,1,0,1,0,102,0,39.47,32.78,0,103.64,0,0,4,3
natural_disaster,Jayanagar,19,5,175,1,36,6172.16,8.78,0,1,0,1,0,109,0,7.3,28.05,3,153.28,1,0,2,4
extreme_heat,Jayanagar,3,6,10,1,27,537.09,6.46,0,1,0,0,1,61,0,5.79,28.9,4,257.13,1,0,0,4
flood,BTM_Layout,9,4,19,1,27,5192.67,3.9,0,1,0,1,0,109,0,31.28,25.53,2,81.51,1,0,1,0
poor_aqi,Hebbal,17,5,324,1,31,654.08,9.16,0,1,0,1,0,176,0,9.32,29.1,2,118.93,0,0,3,2
natural_disaster,Marathahalli,16,2,73,0,32,6166.85,3.27,0,1,0,1,0,119,0,13.31,24.88,2,110.74,0,0,2,6
natural_disaster,Electronic_City,16,2,91,1,32,6387.56,19.36,0,4,1,0,1,67,0,10.16,25.7,2,1.08,0,1,2,1
natural_disaster,Indiranagar,17,2,50,1,22,7684.66,13.78,0,1,0,1,0,77,0,9.0,34.19,1,113.69,0,0,2,3
extreme_heat,Electronic_City,2,0,137,0,20,430.26,10.41,0,1,0,0,1,55,0,12.87,30.87,0,284.69,1,0,0,1
rain_damage,Jayanagar,10,0,597,2,23,1525.02,21.64,0,1,0,1,0,113,0,10.71,26.55,4,251.84,1,0,4,4
natural_disaster,Electronic_City,15,2,129,0,32,5316.84,11.27,0,1,0,1,0,64,0,9.45,24.42,3,342.15,1,0,2,1
poor_aqi,Jayanagar,16,6,199,2,21,646.88,10.07,0,1,0,1,0,189,0,7.82,26.03,0,120.24,0,0,3,4
natural_disaster,BTM_Layout,4,2,133,2,27,5747.96,1.55,0,1,0,1,0,104,0,8.92,18.77,2,188.9,1,0,2,0
poor_aqi,Marathahalli,19,3,165,1,37,2149.58,224.93,1,2,0,1,0,81,1,11.51,19.46,9,0.09,0,1,3,6
flood,Electronic_City,8,4,44,0,34,3483.48,8.02,0,1,0,1,0,112,0,15.56,28.01,4,106.44,1,0,1,1
flood,Jayanagar,22,6,785,1,28,4299.19,8.45,0,1,0,1,0,63,0,47.94,27.55,1,327.95,1,0,1,4
poor_aqi,Electronic_City,4,5,6,0,33,617.99,167.55,1,3,1,1,0,141,1,13.06,32.72,2,486.87,1,1,3,1
poor_aqi,Koramangala,3,5,76,0,29,371.17,16.06,0,1,0,1,0,125,0,12.9,26.07,1,348.94,1,0,3,5
extreme_heat,Indiranagar,20,5,40,0,27,1564.58,201.53,1,1,0,0,1,34,0,4.32,29.71,2,419.73,0,1,0,3
natural_disaster,Whitefield,16,4,594,3,40,19192.53,16.4,0,5,1,1,0,31,0,6.1,24.58,3,2.09,0,1,2,7
rain_damage,Marathahalli,7,2,104,0,29,1270.76,24.9,0,1,0,1,0,119,0,73.07,31.1,1,110.13,1,0,4,6
poor_aqi,Electronic_City,5,0,199,0,41,1717.36,154.06,1,3,1,0,1,197,1,2.36,27.58,0,434.25,0,1,3,1
rain_damage,Marathahalli,4,1,117,1,25,1479.38,11.4,0,1,0,1,0,42,0,10.18,31.47,1,275.74,1,0,4,6
flood,BTM_Layout,22,6,183,3,31,2719.04,15.69,0,1,0,1,0,60,0,41.34,24.13,3,177.63,1,0,1,0
rain_damage,Marathahalli,16,3,183,1,24,1631.5,12.62,0,1,0,1,0,71,0,67.3,30.33,1,242.5,0,0,4,6
flood,Electronic_City,17,1,362,0,31,4668.4,15.79,0,1,0,1,0,50,0,13.31,25.04,2,201.84,0,0,1,1
flood,Marathahalli,17,2,213,0,28,5985.14,6.0,0,1,0,1,0,65,0,43.01,34.02,5,294.14,1,0,1,6
extreme_heat,Marathahalli,17,6,97,3,39,696.62,5.13,0,1,0,1,0,36,0,11.75,25.83,3,58.34,0,0,0,6
rain_damage,Jayanagar,3,4,73,4,32,2109.24,1.73,0,1,0,1,0,93,0,52.99,20.99,1,363.23,1,0,4,4
extreme_heat,Whitefield,15,1,201,1,21,1101.84,4.33,0,1,0,1,0,117,0,8.26,35.89,1,87.83,0,0,0,7
rain_damage,Whitefield,15,4,499,1,29,822.44,9.12,0,1,0,0,1,68,0,63.09,26.22,3,346.85,1,0,4,7
flood,BTM_Layout,16,0,330,1,31,4570.57,13.55,0,1,0,1,0,78,0,64.47,25.8,3,312.33,1,0,1,0
flood,BTM_Layout,10,6,66,0,26,5866.57,24.69,0,1,0,1,0,54,0,33.91,28.91,2,27.84,1,0,1,0
flood,BTM_Layout,12,2,231,0,29,3935.99,16.66,0,1,0,1,0,73,0,45.06,23.69,2,24.09,0,0,1,0
extreme_heat,Whitefield,17,4,253,1,18,837.12,2.21,0,1,0,1,0,111,0,11.07,41.63,2,248.23,1,0,0,7
natural_disaster,Marathahalli,17,2,35,1,33,3821.71,16.75,0,1,0,1,0,48,0,8.8,19.96,4,174.88,1,0,2,6
poor_aqi,Hebbal,4,1,101,0,18,1093.89,215.11,1,1,0,1,0,174,1,6.09,27.74,1,558.91,0,1,3,2
extreme_heat,Hebbal,22,0,177,1,21,927.44,253.62,1,1,0,0,1,74,0,12.04,32.52,8,452.18,0,1,0,2
natural_disaster,BTM_Layout,11,6,227,0,18,19939.45,152.37,1,1,0,0,1,82,0,5.23,31.38,2,579.94,1,1,2,0
rain_damage,Jayanagar,21,5,44,4,25,1590.44,299.65,1,1,0,0,1,63,0,30.37,26.65,4,475.03,0,1,4,4
rain_damage,Koramangala,10,2,93,0,29,1038.5,6.26,0,1,0,1,0,47,0,43.06,27.56,4,367.04,1,0,4,5
natural_disaster,Marathahalli,6,1,581,1,25,5866.45,11.69,0,1,0,1,0,65,0,3.65,24.79,0,384.58,1,0,2,6
rain_damage,Hebbal,6,3,0,2,25,4888.94,290.68,1,4,1,1,0,107,0,41.62,22.34,7,0.26,0,1,4,2
rain_damage,Koramangala,21,2,95,0,25,5605.82,8.39,0,3,1,0,1,36,0,66.5,27.6,8,570.49,1,1,4,5
natural_disaster,Marathahalli,19,0,19,1,22,13794.27,171.52,1,4,1,0,1,116,0,0.98,17.5,1,0.32,0,1,2,6
poor_aqi,Hebbal,11,0,23,2,26,508.55,120.54,1,3,1,1,0,197,1,4.21,28.77,3,571.12,0,1,3,2
flood,BTM_Layout,9,3,150,0,36,3139.65,9.39,0,1,0,1,0,116,0,64.76,20.01,1,359.77,1,0,1,0
flood,Whitefield,23,6,34,1,26,5082.79,0.83,0,1,0,1,0,33,0,49.91,28.9,2,171.66,1,0,1,7
rain_damage,Koramangala,11,0,337,1,33,2185.25,23.24,0,1,0,1,0,40,0,10.18,25.88,0,79.62,1,0,4,5
natural_disaster,Hebbal,11,2,11,2,20,10998.03,168.35,1,3,1,0,1,66,0,14.87,27.8,1,2.77,0,1,2,2
natural_disaster,Electronic_City,18,0,33,1,27,5089.18,13.35,0,1,0,0,1,108,0,4.61,18.86,2,2.69,0,1,2,1
extreme_heat,Indiranagar,18,6,33,2,26,465.95,14.07,0,1,0,1,0,65,0,11.69,37.01,3,116.2,1,0,0,3
natural_disaster,Whitefield,10,0,238,4,32,8999.37,12.64,0,1,0,1,0,45,0,12.73,29.63,1,397.25,1,0,2,7
poor_aqi,Jayanagar,18,4,33,2,20,884.23,0.16,0,1,0,1,0,92,0,8.62,32.79,2,282.96,1,0,3,4
natural_disaster,BTM_Layout,11,2,343,1,28,3744.16,9.95,0,1,0,1,0,86,0,7.97,34.45,1,306.51,1,0,2,0
rain_damage,BTM_Layout,8,6,67,1,32,979.51,13.66,0,1,0,1,0,107,0,40.4,24.21,1,117.33,1,0,4,0
flood,BTM_Layout,1,1,398,5,23,11297.57,18.44,0,3,1,0,1,47,0,68.56,26.43,5,574.83,0,1,1,0
natural_disaster,Electronic_City,3,6,85,1,24,7411.86,24.26,0,1,0,1,0,83,0,13.14,24.87,3,149.01,0,0,2,1
extreme_heat,Koramangala,10,0,47,1,19,1105.97,3.05,0,1,0,1,0,31,0,1.24,38.08,2,275.81,1,0,0,5
rain_damage,Koramangala,22,2,58,1,19,1697.02,81.04,1,1,0,0,1,54,0,67.41,22.82,3,2.93,1,1,4,5
poor_aqi,Jayanagar,22,4,434,1,29,419.85,15.43,0,1,0,1,0,52,1,14.53,27.08,1,195.45,1,0,3,4
natural_disaster,Koramangala,11,2,23,0,37,8199.99,4.13,0,1,0,1,0,30,0,4.2,22.89,1,381.73,1,0,2,5
poor_aqi,BTM_Layout,10,3,26,1,22,307.03,19.88,0,1,0,1,0,56,0,12.51,30.25,2,89.16,1,0,3,0
